target_a,target_b,corr,co_count,co_rate,expected_independent_rate,pair_lift
target_2_3,target_3_5,0.004307185427468408,6,8e-06,1.9672586666666666e-06,4.066572502921154
target_2_3,target_4_1,0.002607313727625352,15,2e-05,1.1283514666666668e-05,1.7724973637055876
target_2_3,target_5_1,0.005312878236102712,24,3.2e-05,1.2969471999999998e-05,2.4673325174687144
target_2_3,target_5_2,0.0016563323312299054,5,6.666666666666667e-06,3.551429333333333e-06,1.87717846560934
target_2_3,target_6_1,0.0026058433137205656,16,2.1333333333333335e-05,1.2256965333333334e-05,1.7405069487564295
target_2_3,target_6_2,-0.0011253594420488357,5,6.666666666666667e-06,1.0254543999999998e-05,0.6501182955250538
target_2_3,target_6_3,0.001393785497511532,9,1.2e-05,8.057802666666666e-06,1.489239746418875
target_2_3,target_6_4,0.005607968540676626,22,2.9333333333333333e-05,1.0902277333333332e-05,2.690569358719915
target_2_3,target_6_5,0.0006341782144617719,1,1.3333333333333334e-06,7.754293333333332e-07,1.7194775539400113
target_2_3,target_7_1,0.0008784632323861715,71,9.466666666666667e-05,8.675e-05,1.091258405379443
target_2_3,target_7_2,-0.0012677606346518935,23,3.066666666666667e-05,3.8408735999999995e-05,0.7984294684070486
target_2_3,target_7_3,-0.0002310115436687038,4,5.333333333333334e-06,5.892522666666666e-06,0.9051018782674178
target_2_3,target_8_1,0.01361474568292566,222,0.000296,0.000142264448,2.0806322602819223
target_2_3,target_8_2,-0.0023948867272662587,22,2.9333333333333333e-05,4.5150714666666666e-05,0.6496759475435103
target_2_3,target_8_3,-0.002593572825059895,10,1.3333333333333333e-05,2.6562618666666664e-05,0.5019585418385457
target_2_3,target_9_1,0.004294566348557896,11,1.4666666666666666e-05,5.044917333333333e-06,2.9072164512507377
target_2_3,target_9_2,0.0015395583436615852,46,6.133333333333334e-05,5.059167466666666e-05,1.2123206780056253
target_2_3,target_9_3,0.0014695718844164396,25,3.3333333333333335e-05,2.5925989333333332e-05,1.2857111412321804
target_2_3,target_9_4,-1.5903436623059722e-05,2,2.666666666666667e-06,2.6927199999999998e-06,0.9903245293482675
target_2_3,target_9_5,-0.00037757369484200563,6,8e-06,9.136741333333332e-06,0.8755856938637204
target_2_3,target_9_6,-0.008105248898858648,138,0.000184,0.000309623936,0.5942693009367338
target_2_3,target_9_7,0.0015539936284534313,92,0.00012266666666666668,0.00010722022399999999,1.144062771839263
target_2_3,target_9_8,-0.0003035044983015833,10,1.3333333333333333e-05,1.4481466666666665e-05,0.9207170544419996
target_2_3,target_10_1,-0.02528474990428892,0,0.0,0.000437292176,0.0
target_2_4,target_2_5,0.0439521964923278,135,0.00018,1.4341363555555556e-05,12.55110780106203
target_2_4,target_2_6,0.06688536903419502,313,0.00041733333333333336,3.335552888888888e-05,12.511668896737296
target_2_4,target_2_7,0.0020179643329252474,4,5.333333333333334e-06,2.290984888888889e-06,2.327965304005109
target_2_4,target_2_8,-0.0009187792413981149,0,0.0,8.376728888888889e-07,0.0
target_2_4,target_3_1,0.05292177349142634,1583,0.0021106666666666665,0.000744620551111111,2.834553335275481
target_2_4,target_3_2,0.0008823630679854939,570,0.00076,0.0007373237137777778,1.0307548581423447
target_2_4,target_3_3,0.0005644916216405119,8,1.0666666666666667e-05,8.982275555555554e-06,1.1875238741778873
target_2_4,target_3_4,-0.0031652060769546226,2,2.666666666666667e-06,1.4775338666666666e-05,0.18048091666979502
target_2_4,target_3_5,-0.0024723754687000755,2,2.666666666666667e-06,1.0728268444444445e-05,0.2485644985932078
target_2_4,target_4_1,0.02601471041832149,198,0.000264,6.153363377777779e-05,4.290336581671872
target_2_4,target_5_1,0.022697601068742478,195,0.00026,7.072785066666667e-05,3.676062506484951
target_2_4,target_5_2,0.036990843623821046,136,0.00018133333333333334,1.9367400888888887e-05,9.362811993909032
target_2_4,target_6_1,0.0052402032089501425,82,0.00010933333333333334,6.684225955555556e-05,1.6356917623717009
target_2_4,target_6_2,0.03773518863766515,252,0.000336,5.5922234666666664e-05,6.008343586460398
target_2_4,target_6_3,0.045164725479091526,256,0.00034133333333333335,4.394250311111111e-05,7.767726214190682
target_2_4,target_6_4,0.002510983599170118,59,7.866666666666666e-05,5.9454590222222215e-05,1.3231386571269916
target_2_4,target_6_5,0.001190385781468834,5,6.666666666666667e-06,4.228734222222222e-06,1.5765158830822188
target_2_4,target_7_1,0.03452104657159886,898,0.0011973333333333332,0.00047308333333333333,2.5309142152545356
target_2_4,target_7_2,0.03112779368913942,489,0.000652,0.00020945859199999998,3.1127870849050683
target_2_4,target_7_3,0.05273954190095536,247,0.00032933333333333333,3.213434311111111e-05,10.2486405959691
target_2_4,target_8_1,-0.022361375824282513,141,0.000188,0.0007758263893333333,0.24232225480438757
target_2_4,target_8_2,0.0014161702080502916,201,0.000268,0.00024622536711111113,1.08843375134075
target_2_4,target_8_3,0.009247352861607569,191,0.00025466666666666666,0.0001448568551111111,1.7580574041271775
target_2_4,target_9_1,0.0034168003670375377,34,4.5333333333333335e-05,2.7512003555555556e-05,1.6477656104467564
target_2_4,target_9_2,-0.0075457309126995865,115,0.00015333333333333334,0.0002758971537777778,0.5557626500809651
target_2_4,target_9_3,0.11998563159861278,1162,0.0015493333333333333,0.00014138505422222223,10.958253981344914
target_2_4,target_9_4,-0.0010535000114347951,8,1.0666666666666667e-05,1.4684506666666667e-05,0.7263891738957523
target_2_4,target_9_5,-0.0004508213607149172,35,4.6666666666666665e-05,4.982639822222222e-05,0.9365851904152619
target_2_4,target_9_6,0.00212922766119956,1324,0.0017653333333333334,0.0016885063253333332,1.0454999823496862
target_2_4,target_9_7,-0.010978747569634866,248,0.00033066666666666666,0.0005847158613333333,0.5655168407996394
target_2_4,target_9_8,-0.006393625395771205,17,2.2666666666666668e-05,7.897337777777777e-05,0.287016552976221
target_2_4,target_10_1,-0.059229906498502155,0,0.0,0.0023847336053333334,0.0
target_2_5,target_2_6,0.15587639120451538,343,0.00045733333333333335,8.349164444444445e-06,54.775940320308834
target_2_5,target_2_7,0.009817836769408405,6,8e-06,5.734524444444445e-07,13.950590109961649
target_2_5,target_2_8,-0.0004583641743698436,0,0.0,2.0967644444444446e-07,0.0
target_2_5,target_3_1,0.016802844641545394,303,0.000404,0.00018638467555555556,2.1675601751903684
target_2_5,target_3_2,0.009986921844199349,235,0.0003133333333333333,0.00018455821688888888,1.697747944335483
target_2_5,target_3_3,0.002060598645875144,4,5.333333333333334e-06,2.2483377777777777e-06,2.37212281270509
target_2_5,target_3_4,-0.0005375176824400126,2,2.666666666666667e-06,3.698389333333333e-06,0.7210345981241565
target_2_5,target_3_5,-0.0016414294005848195,0,0.0,2.6853742222222225e-06,0.0
target_2_5,target_4_1,0.026103366121615474,88,0.00011733333333333333,1.540237688888889e-05,7.617871850543818
target_2_5,target_5_1,0.015208154900096109,61,8.133333333333334e-05,1.7703765333333332e-05,4.594126266472579
target_2_5,target_5_2,0.016001000040470066,30,4e-05,4.8478204444444446e-06,8.251130679940841
target_2_5,target_6_1,0.004080744636574007,25,3.3333333333333335e-05,1.673116977777778e-05,1.992289467865327
target_2_5,target_6_2,0.008414519639545983,34,4.5333333333333335e-05,1.3997797333333333e-05,3.2386047785804015
target_2_5,target_6_3,0.005953127174452312,23,3.066666666666667e-05,1.0999171555555556e-05,2.7880887675742527
target_2_5,target_6_4,0.006195714565390407,29,3.866666666666667e-05,1.488197511111111e-05,2.5982214308232208
target_2_5,target_6_5,0.00026747311996115706,1,1.3333333333333334e-06,1.058487111111111e-06,1.259659488846975
target_2_5,target_7_1,-0.00010291575490160213,88,0.00011733333333333333,0.00011841666666666667,0.9908515130190007
target_2_5,target_7_2,-0.0028639829902008082,24,3.2e-05,5.2429216e-05,0.6103467196610378
target_2_5,target_7_3,0.02733604934867385,64,8.533333333333334e-05,8.043491555555556e-06,10.608991473907185
target_2_5,target_8_1,-0.003300299228257861,113,0.00015066666666666668,0.00019419575466666668,0.7758494356649719
target_2_5,target_8_2,0.0003069205356082765,48,6.4e-05,6.163224355555556e-05,1.0384174955810286
target_2_5,target_8_3,0.001970654904640302,36,4.8e-05,3.6258867555555557e-05,1.3238140966883418
target_2_5,target_9_1,0.00195399574714277,9,1.2e-05,6.886481777777778e-06,1.7425443625979244
target_2_5,target_9_2,0.0006880490987982811,56,7.466666666666666e-05,6.905933688888889e-05,1.0811958242054878
target_2_5,target_9_3,0.020712163006888773,118,0.00015733333333333333,3.538984711111111e-05,4.445719498006434
target_2_5,target_9_4,-0.0019208823184617455,0,0.0,3.6756533333333335e-06,0.0
target_2_5,target_9_5,0.0006241015551624785,11,1.4666666666666666e-05,1.247195911111111e-05,1.1759713559035259
target_2_5,target_9_6,-0.004270603211194251,259,0.00034533333333333334,0.00042264708266666665,0.8170725588698571
target_2_5,target_9_7,-0.0044523284106625675,71,9.466666666666667e-05,0.00014635921066666666,0.646810448317258
target_2_5,target_9_8,-0.004171951913893946,1,1.3333333333333334e-06,1.9767688888888888e-05,0.06745013748586358
target_2_5,target_10_1,-0.02954884695574608,0,0.0,0.0005969185226666667,0.0
target_2_6,target_2_7,0.0011568844469416711,2,2.666666666666667e-06,1.333751111111111e-06,1.9993735296273836
target_2_6,target_2_8,0.0012137142688978632,1,1.3333333333333334e-06,4.876711111111111e-07,2.7340830796711812
target_2_6,target_3_1,0.024594848393039274,689,0.0009186666666666667,0.00043349848888888883,2.119192316036268
target_2_6,target_3_2,0.02037080367925115,622,0.0008293333333333333,0.0004292504622222222,1.932049948274695
target_2_6,target_3_3,-0.0011237622225389794,2,2.666666666666667e-06,5.229244444444444e-06,0.50995257441058
target_2_6,target_3_4,-0.002486176108156186,1,1.3333333333333334e-06,8.601813333333333e-06,0.15500607623818854
target_2_6,target_3_5,-0.0019713695705435826,1,1.3333333333333334e-06,6.245715555555555e-06,0.2134796760232437
target_2_6,target_4_1,0.02805162107376846,152,0.00020266666666666667,3.582326222222222e-05,5.657403991000758
target_2_6,target_5_1,0.018855008165478394,121,0.00016133333333333334,4.117589333333333e-05,3.918150166829006
target_2_6,target_5_2,0.019741480960378633,58,7.733333333333333e-05,1.127519111111111e-05,6.858715969534688
target_2_6,target_6_1,0.009212220757916096,72,9.6e-05,3.8913804444444446e-05,2.4669908627683794
target_2_6,target_6_2,0.023173411560403458,123,0.000164,3.255645333333333e-05,5.037403746681663
target_2_6,target_6_3,0.02194289004691081,102,0.000136,2.5582168888888887e-05,5.316202882980298
target_2_6,target_6_4,0.0013773729387162436,32,4.266666666666667e-05,3.461289777777777e-05,1.232681150841395
target_2_6,target_6_5,-0.0015729388417020616,0,0.0,2.4618577777777776e-06,0.0
target_2_6,target_7_1,0.015421071943259665,392,0.0005226666666666666,0.00027541666666666665,1.8977307110438728
target_2_6,target_7_2,-0.0009149967369219423,84,0.000112,0.00012194127999999998,0.9184748593749387
target_2_6,target_7_3,0.012684337071179367,55,7.333333333333333e-05,1.870776888888889e-05,3.919940093812481
target_2_6,target_8_1,-0.01139897803167414,167,0.00022266666666666667,0.00045166570666666666,0.49298997772039543
target_2_6,target_8_2,0.0009634344161755606,116,0.00015466666666666667,0.0001433459288888889,1.0789749514724813
target_2_6,target_8_3,0.005546609580075548,101,0.00013466666666666667,8.433184888888889e-05,1.596866052872815
target_2_6,target_9_1,0.00501335108363087,27,3.6e-05,1.6016764444444442e-05,2.247644967550667
target_2_6,target_9_2,-0.002950128376462749,93,0.000124,0.0001606200622222222,0.7720081681231242
target_2_6,target_9_3,0.04509093647445771,365,0.00048666666666666666,8.231065777777777e-05,5.912559561613137
target_2_6,target_9_4,-0.0024756951713004434,1,1.3333333333333334e-06,8.548933333333334e-06,0.15596487670976497
target_2_6,target_9_5,6.0810085131105774e-05,22,2.9333333333333333e-05,2.9007617777777775e-05,1.0112286213246053
target_2_6,target_9_6,-0.0010760129954417396,715,0.0009533333333333334,0.0009830039466666666,0.9698163843248593
target_2_6,target_9_7,-0.007110327232884974,161,0.00021466666666666666,0.00034040618666666663,0.6306191693186619
target_2_6,target_9_8,-0.002670965434549725,21,2.8e-05,4.597622222222221e-05,0.6090104546794721
target_2_6,target_10_1,-0.04512076245758817,0,0.0,0.0013883291466666667,0.0
target_2_7,target_2_8,-0.00018305452837612588,0,0.0,3.349511111111111e-08,0.0
target_2_7,target_3_1,0.004805040516901183,41,5.466666666666667e-05,2.9774328888888888e-05,1.8360335465719613
target_2_7,target_3_2,-0.0018384983714302488,15,2e-05,2.9482558222222224e-05,0.6783671840568155
target_2_7,target_3_3,-0.0005997499716510331,0,0.0,3.5916444444444446e-07,0.0
target_2_7,target_3_4,0.0009671206364580758,1,1.3333333333333334e-06,5.908053333333334e-07,2.2568065284899257
target_2_7,target_3_5,-0.0006555291656461709,0,0.0,4.289795555555556e-07,0.0
target_2_7,target_4_1,0.004400131295578264,7,9.333333333333333e-06,2.4604782222222225e-06,3.7933005254985654
target_2_7,target_5_1,-0.0016898688785590837,0,0.0,2.8281173333333335e-06,0.0
target_2_7,target_5_2,-0.0008812745027336329,0,0.0,7.744231111111112e-07,0.0
target_2_7,target_6_1,0.017201901311178148,23,3.066666666666667e-05,2.6727484444444448e-06,11.473832013787222
target_2_7,target_6_2,0.003869426211993149,6,8e-06,2.2361013333333334e-06,3.5776553954621018
target_2_7,target_6_3,-0.00032065745920941677,1,1.3333333333333334e-06,1.757080888888889e-06,0.7588343494968423
target_2_7,target_6_4,0.022764257298750416,28,3.733333333333333e-05,2.377345777777778e-06,15.703787678808185
target_2_7,target_6_5,-0.0004113824465798814,0,0.0,1.6908977777777779e-07,0.0
target_2_7,target_7_1,-0.0032259984007997917,4,5.333333333333334e-06,1.8916666666666668e-05,0.2819383259911894
target_2_7,target_7_2,-0.002935363627038847,0,0.0,8.375392000000001e-06,0.0
target_2_7,target_7_3,4.280636741990054e-05,1,1.3333333333333334e-06,1.284920888888889e-06,1.037677373652403
target_2_7,target_8_1,0.03809430340165139,174,0.000232,3.102212266666667e-05,7.4785340285332715
target_2_7,target_8_2,-0.00016598785920036793,7,9.333333333333333e-06,9.84554488888889e-06,0.9479752963054783
target_2_7,target_8_3,0.0009263857853619519,6,8e-06,5.792232888888889e-06,1.3811599349442978
target_2_7,target_9_1,0.00022281607811811254,1,1.3333333333333334e-06,1.1000924444444445e-06,1.212019353525037
target_2_7,target_9_2,0.0027510409127837095,15,2e-05,1.1031998222222223e-05,1.8129081964238494
target_2_7,target_9_3,-0.001268243808754037,2,2.666666666666667e-06,5.653409777777778e-06,0.47169173498597344
target_2_7,target_9_4,-0.0007671328313463043,0,0.0,5.871733333333334e-07,0.0
target_2_7,target_9_5,-0.00046850639725323274,1,1.3333333333333334e-06,1.992353777777778e-06,0.6692251889222708
target_2_7,target_9_6,-0.001958585160629051,40,5.333333333333333e-05,6.751645866666667e-05,0.789930846293992
target_2_7,target_9_7,-0.0010149901674741527,14,1.8666666666666665e-05,2.3380394666666667e-05,0.7983897163754748
target_2_7,target_9_8,-0.0002778871257504501,2,2.666666666666667e-06,3.157822222222222e-06,0.8444638358362304
target_2_7,target_10_1,-0.01180077009940661,0,0.0,9.535573866666668e-05,0.0
target_2_8,target_3_1,0.00035538222077551517,9,1.2e-05,1.0886648888888889e-05,1.102267568512053
target_2_8,target_3_2,-0.001746216217409236,4,5.333333333333334e-06,1.0779966222222223e-05,0.49474490210729993
target_2_8,target_3_3,-0.0003626224207748589,0,0.0,1.3132444444444445e-07,0.0
target_2_8,target_3_4,-0.0004652609885443815,0,0.0,2.1602133333333334e-07,0.0
target_2_8,target_3_5,-0.0003963477851958067,0,0.0,1.5685155555555555e-07,0.0
target_2_8,target_4_1,-0.0009524285146706052,0,0.0,8.996462222222223e-07,0.0
target_2_8,target_5_1,0.0016131206419732257,2,2.666666666666667e-06,1.0340693333333333e-06,2.578808384221819
target_2_8,target_5_2,0.0019761797072974452,1,1.3333333333333334e-06,2.831591111111111e-07,4.7087777896369225
target_2_8,target_6_1,-0.000993013755111721,0,0.0,9.772604444444446e-07,0.0
target_2_8,target_6_2,-0.0009076243308071268,0,0.0,8.176053333333333e-07,0.0
target_2_8,target_6_3,-0.0008039153346997823,0,0.0,6.424568888888889e-07,0.0
target_2_8,target_6_4,-0.0009360707601135875,0,0.0,8.692497777777778e-07,0.0
target_2_8,target_6_5,-0.00024873114746869587,0,0.0,6.182577777777777e-08,0.0
target_2_8,target_7_1,-0.0021927217657044446,1,1.3333333333333334e-06,6.916666666666667e-06,0.1927710843373494
target_2_8,target_7_2,-0.00022932767117786568,2,2.666666666666667e-06,3.062368e-06,0.8707858319661996
target_2_8,target_7_3,-0.0006869295031129417,0,0.0,4.698168888888889e-07,0.0
target_2_8,target_8_1,-0.0031373201178448752,1,1.3333333333333334e-06,1.1342890666666667e-05,0.11754793134448503
target_2_8,target_8_2,-0.0019290839382204534,0,0.0,3.599912888888889e-06,0.0
target_2_8,target_8_3,-0.0014694981886698593,0,0.0,2.117864888888889e-06,0.0
target_2_8,target_9_1,-0.0006354120352868396,0,0.0,4.0223644444444443e-07,0.0
target_2_8,target_9_2,0.0013355943732175964,5,6.666666666666667e-06,4.033726222222222e-06,1.6527315686273647
target_2_8,target_9_3,-0.0014514422560477477,0,0.0,2.0671057777777776e-06,0.0
target_2_8,target_9_4,-0.00046382588996691463,0,0.0,2.1469333333333334e-07,0.0
target_2_8,target_9_5,-0.0008563819636721589,0,0.0,7.284817777777778e-07,0.0
target_2_8,target_9_6,-0.004419343501897801,4,5.333333333333334e-06,2.4686634666666668e-05,0.21604132784185084
target_2_8,target_9_7,-0.0020944152321327827,2,2.666666666666667e-06,8.548778666666666e-06,0.3119353969315539
target_2_8,target_9_8,-0.0010802429964322168,0,0.0,1.1546222222222221e-06,0.0
target_2_8,target_10_1,-0.007135012959940628,0,0.0,3.486575466666667e-05,0.0
target_3_1,target_3_2,0.05046212356548971,10529,0.014038666666666666,0.009582480817777777,1.4650346745929934
target_3_1,target_3_3,0.009941335824786283,164,0.00021866666666666668,0.00011673635555555554,1.8731668093116192
target_3_1,target_3_4,0.005678257894739042,200,0.0002666666666666667,0.00019202474666666665,1.388709899612939
target_3_1,target_3_5,0.003264156353528517,132,0.000176,0.00013942780444444443,1.2623020257779927
target_3_1,target_4_1,0.03371462003889628,1276,0.0017013333333333333,0.0007997096177777777,2.1274388797035795
target_3_1,target_5_1,0.035532400992019035,1453,0.0019373333333333332,0.0009192004266666666,2.1076288447327673
target_3_1,target_5_2,0.034315922461136746,576,0.000768,0.00025170456888888885,3.051196104187612
target_3_1,target_6_1,0.022753186815139832,1127,0.0015026666666666667,0.0008687021155555555,1.7297835929703889
target_3_1,target_6_2,0.028383372297077512,1088,0.0014506666666666667,0.0007267821866666665,1.9960129641042024
target_3_1,target_6_3,0.031449977652101065,962,0.0012826666666666668,0.000571089991111111,2.2459974550965502
target_3_1,target_6_4,0.034155573526061675,1253,0.0016706666666666667,0.0007726897422222221,2.162144228629077
target_3_1,target_6_5,0.00602153241894223,73,9.733333333333333e-05,5.4957902222222214e-05,1.7710525583703343
target_3_1,target_7_1,0.04353327647706314,6965,0.009286666666666667,0.006148333333333333,1.5104364326375712
target_3_1,target_7_2,0.00939880189100942,2386,0.0031813333333333333,0.0027221868799999997,1.1686682338772179
target_3_1,target_7_3,0.036479559580552066,843,0.001124,0.0004176275911111111,2.6913930590877944
target_3_1,target_8_1,-0.021361415493159366,6115,0.008153333333333334,0.010082873173333333,0.8086319438091171
target_3_1,target_8_2,-0.004542939793615565,2220,0.00296,0.003200018951111111,0.9249945219768865
target_3_1,target_8_3,0.013627852565435488,1829,0.0024386666666666667,0.0018826032711111108,1.2953693983689765
target_3_1,target_9_1,0.007129613961193809,364,0.00048533333333333333,0.00035755427555555553,1.3573696820692163
target_3_1,target_9_2,-0.018257012316182115,1925,0.0025666666666666667,0.0035856424177777776,0.7158177998846224
target_3_1,target_9_3,0.03954564024153409,2574,0.003432,0.001837482702222222,1.867772684798281
target_3_1,target_9_4,-0.003981556117230214,104,0.00013866666666666666,0.00019084426666666666,0.7265959260325348
target_3_1,target_9_5,-0.006846698982314241,362,0.00048266666666666667,0.0006475588622222221,0.7453633867511343
target_3_1,target_9_6,-0.045212914948810724,12254,0.016338666666666668,0.021944336213333332,0.7445505076038403
target_3_1,target_9_7,-0.01627167604732943,4729,0.006305333333333333,0.007599143253333333,0.8297426595514599
target_3_1,target_9_8,-0.012415076661861733,488,0.0006506666666666667,0.0010263617777777777,0.6339544990417069
target_3_1,target_10_1,-0.22402043657907908,0,0.0,0.03099271541333333,0.0
target_3_2,target_3_3,0.005395061641067232,128,0.00017066666666666668,0.00011559240888888888,1.4764522022438076
target_3_2,target_3_4,0.02938067222310158,431,0.0005746666666666667,0.00019014301866666667,3.0222864383682446
target_3_2,target_3_5,0.018222312812275192,256,0.00034133333333333335,0.0001380614951111111,2.47232824082218
target_3_2,target_4_1,0.07847538397198599,2161,0.0028813333333333334,0.0007918729404444445,3.6386308789844035
target_3_2,target_5_1,0.1301804582328898,3468,0.004624,0.0009101928106666667,5.080242280328682
target_3_2,target_5_2,0.033029354251734006,558,0.000744,0.00024923801422222224,2.98509841013516
target_3_2,target_6_1,0.02354466685746258,1135,0.0015133333333333333,0.0008601893528888889,1.7593025631518266
target_3_2,target_6_2,-0.003714807305438569,469,0.0006253333333333333,0.0007196601546666666,0.8689286592822083
target_3_2,target_6_3,0.03177757632859379,961,0.0012813333333333333,0.0005654936497777778,2.2658668825668675
target_3_2,target_6_4,0.04819553786911692,1520,0.0020266666666666666,0.0007651178435555555,2.648829436846756
target_3_2,target_6_5,0.008408483337517293,85,0.00011333333333333333,5.441934755555555e-05,2.082592651770287
target_3_2,target_7_1,0.04151765040381559,6801,0.009068,0.006088083333333333,1.4894671284065866
target_3_2,target_7_2,-0.025210476360281946,1102,0.0014693333333333333,0.002695511072,0.5451038018712814
target_3_2,target_7_3,0.004208352783888406,371,0.0004946666666666667,0.0004135350897777778,1.1961903086204528
target_3_2,target_8_1,0.09325423234646303,13778,0.018370666666666667,0.009984067029333334,1.8399983306094982
target_3_2,target_8_2,-0.031620995395286206,1129,0.0015053333333333333,0.0031686606737777777,0.47506927636357704
target_3_2,target_8_3,2.900822906236454e-05,1399,0.0018653333333333334,0.0018641548817777778,1.0006321639725728
target_3_2,target_9_1,0.0054892765545806535,339,0.000452,0.0003540504568888889,1.2766541920940113
target_3_2,target_9_2,-0.03241360922221099,1312,0.0017493333333333334,0.0035505052604444445,0.4926998286194218
target_3_2,target_9_3,-0.00503540879792042,1213,0.0016173333333333333,0.0018194764675555555,0.8889003854532952
target_3_2,target_9_4,-0.008556535200399722,58,7.733333333333333e-05,0.00018897410666666667,0.40922714067775634
target_3_2,target_9_5,-0.015064373507412437,210,0.00028,0.0006412131715555555,0.43667225256887976
target_3_2,target_9_6,-0.09468477454003195,7531,0.010041333333333333,0.021729294805333334,0.4621104100842124
target_3_2,target_9_7,-0.02476703675487989,4173,0.005564,0.007524676181333333,0.7394338129530099
target_3_2,target_9_8,-0.010409935513999288,527,0.0007026666666666667,0.0010163040444444444,0.6913941457851568
target_3_2,target_10_1,-0.22280102571185667,0,0.0,0.03068900528533333,0.0
target_3_3,target_3_4,0.02392135419588635,29,3.866666666666667e-05,2.316373333333333e-06,16.69276109780807
target_3_3,target_3_5,-0.00026912501844831796,1,1.3333333333333334e-06,1.6819022222222222e-06,0.7927531789402475
target_3_3,target_4_1,0.00507417223028008,19,2.5333333333333334e-05,9.64680888888889e-06,2.6260842963844806
target_3_3,target_5_1,0.026440087125777615,74,9.866666666666666e-05,1.1088213333333332e-05,8.898337694320457
target_3_3,target_5_2,0.010520199485030222,16,2.1333333333333335e-05,3.036284444444444e-06,7.026131353525655
target_3_3,target_6_1,0.002955988351494559,15,2e-05,1.0479057777777778e-05,1.9085685396651437
target_3_3,target_6_2,0.0010965625901217468,9,1.2e-05,8.767093333333332e-06,1.3687546765784786
target_3_3,target_6_3,0.0014443362542341039,8,1.0666666666666667e-05,6.888995555555555e-06,1.5483631221193996
target_3_3,target_6_4,0.003952519042821532,16,2.1333333333333335e-05,9.32087111111111e-06,2.288770339062253
target_3_3,target_6_5,0.0008240639555890164,1,1.3333333333333334e-06,6.62951111111111e-07,2.011209138934328
target_3_3,target_7_1,-9.999690764343765e-05,55,7.333333333333333e-05,7.416666666666666e-05,0.9887640449438203
target_3_3,target_7_2,0.0017405485523473985,32,4.266666666666667e-05,3.2837439999999994e-05,1.2993298706192284
target_3_3,target_7_3,0.00013203053806010309,4,5.333333333333334e-06,5.037795555555556e-06,1.0586641070521146
target_3_3,target_8_1,0.0022701634450574995,109,0.00014533333333333333,0.00012162858666666666,1.1948945335657934
target_3_3,target_8_2,0.0008839181476287455,33,4.4e-05,3.860147555555555e-05,1.139852800100215
target_3_3,target_8_3,-0.0008571346441670305,14,1.8666666666666665e-05,2.2709635555555553e-05,0.8219712122196589
target_3_3,target_9_1,0.001779544172734378,6,8e-06,4.313137777777777e-06,1.8547981567428096
target_3_3,target_9_2,0.0032156022528090147,48,6.4e-05,4.325320888888889e-05,1.479659004362117
target_3_3,target_9_3,-0.0007506192204076523,14,1.8666666666666665e-05,2.216535111111111e-05,0.8421552436996762
target_3_3,target_9_4,0.004641343637693538,7,9.333333333333333e-06,2.3021333333333334e-06,4.054210587281362
target_3_3,target_9_5,6.773243770565126e-05,6,8e-06,7.81143111111111e-06,1.0241401205754304
target_3_3,target_9_6,-0.004142969795669948,154,0.00020533333333333333,0.00026471210666666667,0.7756854641782408
target_3_3,target_9_7,0.0004713388275205486,72,9.6e-05,9.166762666666665e-05,1.0472617595859361
target_3_3,target_9_8,-0.001633490143496601,5,6.666666666666667e-06,1.2380888888888888e-05,0.5384642998169221
target_3_3,target_10_1,-0.023376771164390495,0,0.0,0.00037386170666666666,0.0
target_3_4,target_3_5,0.015196078987178535,21,2.8e-05,2.7666346666666667e-06,10.120598985241275
target_3_4,target_4_1,0.002724464030842954,20,2.6666666666666667e-05,1.5868458666666667e-05,1.680482473239997
target_3_4,target_5_1,0.033695932656248574,121,0.00016133333333333334,1.8239488e-05,8.845277528258103
target_3_4,target_5_2,0.0019458308103936272,7,9.333333333333333e-06,4.994517333333333e-06,1.868715775805363
target_3_4,target_6_1,0.0006689937652604803,15,2e-05,1.7237461333333335e-05,1.160263661408455
target_3_4,target_6_2,-0.0016988665897988782,6,8e-06,1.4421375999999998e-05,0.5547320865914598
target_3_4,target_6_3,-0.0017889186256740599,4,5.333333333333334e-06,1.1332010666666666e-05,0.47064316211962626
target_3_4,target_6_4,0.007015226858995363,32,4.266666666666667e-05,1.5332309333333333e-05,2.782794537930881
target_3_4,target_6_5,0.0015112165763081953,2,2.666666666666667e-06,1.0905173333333332e-06,2.4453225869556716
target_3_4,target_7_1,-0.0015599385177399562,79,0.00010533333333333334,0.000122,0.8633879781420766
target_3_4,target_7_2,-0.005987390259642092,8,1.0666666666666667e-05,5.4015744e-05,0.1974732897628267
target_3_4,target_7_3,-0.0024230330937895115,1,1.3333333333333334e-06,8.286890666666667e-06,0.1608966965977428
target_3_4,target_8_1,0.04003308108513427,552,0.000736,0.000200072192,3.6786721465019987
target_3_4,target_8_2,-0.0024900120448170895,33,4.4e-05,6.349725866666666e-05,0.6929433006073711
target_3_4,target_8_3,-0.003972483763787656,10,1.3333333333333333e-05,3.735607466666666e-05,0.35692543856142495
target_3_4,target_9_1,0.0018466872960288697,9,1.2e-05,7.094869333333333e-06,1.6913630732593243
target_3_4,target_9_2,0.00010286828759207829,54,7.2e-05,7.114909866666667e-05,1.011959411282493
target_3_4,target_9_3,-0.0029777046698748004,14,1.8666666666666665e-05,3.6460757333333334e-05,0.5119659609922894
target_3_4,target_9_4,-0.0005767743339940739,2,2.666666666666667e-06,3.78688e-06,0.7041856796800181
