target,feature,pearson_corr,abs_corr,feature_type,source,null_rate
target_2_7,cat_feature_58,-0.0018542426405474544,0.0018542426405474544,cat,main,0.0
target_2_7,num_feature_1587,0.0018509651999920607,0.0018509651999920607,num,extra,0.20577333333333334
target_2_7,cat_feature_46,-0.0018289058934897184,0.0018289058934897184,cat,main,0.0
target_2_7,num_feature_298,0.0018273271853104234,0.0018273271853104234,num,extra,0.20577333333333334
target_2_7,num_feature_2149,0.0018251963192597032,0.0018251963192597032,num,extra,0.2624533333333333
target_2_7,cat_feature_6,0.0018136132275685668,0.0018136132275685668,cat,main,0.0
target_2_7,num_feature_1738,0.0018122551264241338,0.0018122551264241338,num,extra,0.16210533333333332
target_2_7,num_feature_1787,0.0017918915254995227,0.0017918915254995227,num,extra,0.024962666666666668
target_2_7,num_feature_31,0.0017356666503474116,0.0017356666503474116,num,main,0.29704933333333333
target_2_7,num_feature_1665,0.0017348829424008727,0.0017348829424008727,num,extra,0.16210533333333332
target_2_7,num_feature_1316,0.00172019365709275,0.00172019365709275,num,extra,0.2624533333333333
target_2_7,num_feature_600,0.0017100245459005237,0.0017100245459005237,num,extra,0.158332
target_2_7,num_feature_119,-0.0016986505361273885,0.0016986505361273885,num,main,0.4356253333333333
target_2_7,num_feature_2108,-0.0016898831818252802,0.0016898831818252802,num,extra,0.16210533333333332
target_2_7,num_feature_375,-0.0016880446346476674,0.0016880446346476674,num,extra,0.20603466666666667
target_2_7,num_feature_1440,-0.00167113880161196,0.00167113880161196,num,extra,0.214536
target_2_7,num_feature_2114,-0.0016594273038208485,0.0016594273038208485,num,extra,0.2624533333333333
target_2_7,num_feature_1057,0.0016462458297610283,0.0016462458297610283,num,extra,0.214536
target_2_7,num_feature_15,0.0016441160114482045,0.0016441160114482045,num,main,0.2624533333333333
target_2_7,num_feature_1285,-0.0016037450404837728,0.0016037450404837728,num,extra,0.158332
target_2_7,cat_feature_35,0.0015960591845214367,0.0015960591845214367,cat,main,0.0
target_2_7,num_feature_609,0.0015884983586147428,0.0015884983586147428,num,extra,0.21333733333333332
target_2_7,cat_feature_13,-0.0015863798325881362,0.0015863798325881362,cat,main,0.0
target_2_7,cat_feature_26,-0.0015863798325881362,0.0015863798325881362,cat,main,0.0
target_2_7,num_feature_1947,-0.0015727782156318426,0.0015727782156318426,num,extra,0.16210533333333332
target_2_7,num_feature_2034,0.001538895070552826,0.001538895070552826,num,extra,0.214536
target_2_7,num_feature_104,0.0015365914441645145,0.0015365914441645145,num,main,0.2624533333333333
target_2_7,cat_feature_45,0.0015236748149618506,0.0015236748149618506,cat,main,0.0
target_2_7,num_feature_68,0.001520978519693017,0.001520978519693017,num,main,0.29704933333333333
target_2_7,num_feature_85,-0.0015036949189379811,0.0015036949189379811,num,main,0.412596
target_2_7,cat_feature_44,-0.0014832466840744019,0.0014832466840744019,cat,main,0.0
target_2_7,num_feature_1215,0.0014744345098733902,0.0014744345098733902,num,extra,0.16210533333333332
target_2_7,num_feature_53,-0.0014648889191448689,0.0014648889191448689,num,main,0.42512133333333335
target_2_7,num_feature_2246,0.0014489893801510334,0.0014489893801510334,num,extra,0.004286666666666667
target_2_7,num_feature_29,-0.0014317071763798594,0.0014317071763798594,num,main,0.7776866666666666
target_2_7,num_feature_1249,0.0014303139178082347,0.0014303139178082347,num,extra,0.2624533333333333
target_2_7,num_feature_488,-0.001426534727215767,0.001426534727215767,num,extra,0.214536
target_2_7,num_feature_2115,-0.0014146835310384631,0.0014146835310384631,num,extra,0.20577333333333334
target_2_7,num_feature_1392,0.0013772929087281227,0.0013772929087281227,num,extra,0.024962666666666668
target_2_7,num_feature_632,-0.0013479578774422407,0.0013479578774422407,num,extra,0.158332
target_2_7,num_feature_194,0.0013294361997395754,0.0013294361997395754,num,extra,0.214536
target_2_7,num_feature_1340,0.0013277290854603052,0.0013277290854603052,num,extra,0.16210533333333332
target_2_7,num_feature_1984,-0.0013228734023869038,0.0013228734023869038,num,extra,0.009646666666666666
target_2_7,cat_feature_32,0.0013158618239685893,0.0013158618239685893,cat,main,0.0
target_2_7,num_feature_1004,0.0013141226954758167,0.0013141226954758167,num,extra,0.214536
target_2_7,num_feature_78,-0.0012829883489757776,0.0012829883489757776,num,main,0.29704933333333333
target_2_7,num_feature_1860,-0.0012497763382270932,0.0012497763382270932,num,extra,0.20577333333333334
target_2_7,num_feature_276,-0.0012460247380658984,0.0012460247380658984,num,extra,0.20577333333333334
target_2_7,num_feature_606,-0.001245458610355854,0.001245458610355854,num,extra,0.2624533333333333
target_2_7,num_feature_2182,-0.0012429177295416594,0.0012429177295416594,num,extra,0.240828
target_2_7,num_feature_1218,-0.001240965211763978,0.001240965211763978,num,extra,0.240828
target_2_7,num_feature_928,-0.0012399215484037995,0.0012399215484037995,num,extra,0.16210533333333332
target_2_7,cat_feature_34,0.0012378765968605876,0.0012378765968605876,cat,main,0.0
target_2_7,num_feature_1009,-0.001234835130162537,0.001234835130162537,num,extra,0.20603466666666667
target_2_7,num_feature_531,-0.0012322237016633153,0.0012322237016633153,num,extra,0.2624533333333333
target_2_7,cat_feature_2,-0.0012204954400658607,0.0012204954400658607,cat,main,0.0
target_2_7,cat_feature_25,-0.0012204954400658607,0.0012204954400658607,cat,main,0.0
target_2_7,num_feature_12,-0.0012204735539853573,0.0012204735539853573,num,main,0.158332
target_2_7,num_feature_1069,-0.001210432848893106,0.001210432848893106,num,extra,0.240828
target_2_7,num_feature_1403,-0.0012065754272043705,0.0012065754272043705,num,extra,0.214536
target_2_7,num_feature_38,-0.0011919599492102861,0.0011919599492102861,num,main,0.336056
target_2_7,num_feature_1254,-0.001189471804536879,0.001189471804536879,num,extra,0.16210533333333332
target_2_7,num_feature_679,-0.0011856876080855727,0.0011856876080855727,num,extra,0.16210533333333332
target_2_7,num_feature_5,-0.0011852134484797716,0.0011852134484797716,num,main,0.29704933333333333
target_2_7,num_feature_1751,0.0011791795259341598,0.0011791795259341598,num,extra,0.16210533333333332
target_2_7,num_feature_82,-0.0011703515192493796,0.0011703515192493796,num,main,0.336056
target_2_7,num_feature_1753,-0.001116338768042624,0.001116338768042624,num,extra,0.20577333333333334
target_2_7,num_feature_1756,0.001116229803301394,0.001116229803301394,num,extra,0.16210533333333332
target_2_7,num_feature_651,-0.0011154928943142295,0.0011154928943142295,num,extra,0.158332
target_2_7,num_feature_2328,-0.0011109685292467475,0.0011109685292467475,num,extra,0.2624533333333333
target_2_7,num_feature_1292,0.0011098143877461553,0.0011098143877461553,num,extra,0.20577333333333334
target_2_7,num_feature_2363,-0.0010801596799865365,0.0010801596799865365,num,extra,0.20577333333333334
target_2_7,num_feature_1620,-0.0010725733591243625,0.0010725733591243625,num,extra,0.214536
target_2_7,num_feature_1653,-0.0010549817234277725,0.0010549817234277725,num,extra,0.214536
target_2_7,num_feature_463,0.00104771857149899,0.00104771857149899,num,extra,0.20577333333333334
target_2_7,num_feature_1012,-0.001046617398969829,0.001046617398969829,num,extra,0.16210533333333332
target_2_7,num_feature_1150,-0.001036121160723269,0.001036121160723269,num,extra,0.158332
target_2_7,num_feature_1985,-0.0010220519034191966,0.0010220519034191966,num,extra,0.16210533333333332
target_2_7,num_feature_221,0.00101502297911793,0.00101502297911793,num,extra,0.158332
target_2_7,num_feature_757,-0.0010063762310892344,0.0010063762310892344,num,extra,0.214536
target_2_7,num_feature_216,-0.000988281681202352,0.000988281681202352,num,extra,0.2624533333333333
target_2_7,num_feature_1884,-0.0009816986275836825,0.0009816986275836825,num,extra,0.214536
target_2_7,num_feature_512,0.0009782591369003057,0.0009782591369003057,num,extra,0.21333733333333332
target_2_7,num_feature_311,-0.0009735486819408834,0.0009735486819408834,num,extra,0.158332
target_2_7,num_feature_67,-0.0009733879123814404,0.0009733879123814404,num,main,0.2624533333333333
target_2_7,num_feature_1571,-0.0009714289335533977,0.0009714289335533977,num,extra,0.214536
target_2_7,num_feature_2120,-0.0009627841063775122,0.0009627841063775122,num,extra,0.2624533333333333
target_2_7,num_feature_2345,-0.000958044664002955,0.000958044664002955,num,extra,0.21333733333333332
target_2_7,num_feature_1155,0.0009567791130393744,0.0009567791130393744,num,extra,0.20577333333333334
target_2_7,num_feature_327,-0.0009558787569403648,0.0009558787569403648,num,extra,0.240828
target_2_7,num_feature_30,-0.0009557979647070169,0.0009557979647070169,num,main,0.7401426666666666
target_2_7,num_feature_2321,-0.000953387119807303,0.000953387119807303,num,extra,0.158332
target_2_7,num_feature_353,-0.0009436386171728373,0.0009436386171728373,num,extra,0.214536
target_2_7,num_feature_800,-0.0009385904995724559,0.0009385904995724559,num,extra,0.20577333333333334
target_2_7,num_feature_1267,-0.0009261562954634428,0.0009261562954634428,num,extra,0.16210533333333332
target_2_7,num_feature_139,-0.0009092256659641862,0.0009092256659641862,num,extra,0.158332
target_2_7,num_feature_1872,-0.0009092256659641862,0.0009092256659641862,num,extra,0.158332
target_2_7,num_feature_890,0.0009070415981113911,0.0009070415981113911,num,extra,0.20577333333333334
target_2_7,num_feature_26,-0.0009062208700925112,0.0009062208700925112,num,main,0.567924
target_2_7,num_feature_1789,-0.0008956082165241241,0.0008956082165241241,num,extra,0.214536
target_2_7,num_feature_174,-0.0008927385788410902,0.0008927385788410902,num,extra,0.16210533333333332
target_2_7,num_feature_1844,-0.000885145622305572,0.000885145622305572,num,extra,0.158332
target_2_7,num_feature_77,-0.0008770375861786306,0.0008770375861786306,num,main,0.9036986666666667
target_2_7,num_feature_91,0.000872648146469146,0.000872648146469146,num,main,0.8248693333333333
target_2_7,num_feature_1118,-0.0008705614018253982,0.0008705614018253982,num,extra,0.214536
target_2_7,num_feature_108,-0.0008424617117270827,0.0008424617117270827,num,main,0.20577333333333334
target_2_7,num_feature_1684,-0.0008340770145878196,0.0008340770145878196,num,extra,0.214536
target_2_7,num_feature_1826,-0.0008233534172177315,0.0008233534172177315,num,extra,0.158332
target_2_7,num_feature_112,-0.0008232200634665787,0.0008232200634665787,num,main,0.968148
target_2_7,num_feature_1976,-0.000821639143396169,0.000821639143396169,num,extra,0.214536
target_2_7,num_feature_504,-0.0008211227832362056,0.0008211227832362056,num,extra,0.2624533333333333
target_2_7,num_feature_1683,0.000819068809505552,0.000819068809505552,num,extra,0.158332
target_2_7,cat_feature_65,-0.0008187733474187553,0.0008187733474187553,cat,main,0.0
target_2_7,num_feature_2195,-0.000795900181401521,0.000795900181401521,num,extra,0.20603466666666667
target_2_7,num_feature_1953,0.0007953872554935515,0.0007953872554935515,num,extra,0.16243733333333332
target_2_7,num_feature_1199,-0.0007785541820339859,0.0007785541820339859,num,extra,0.2624533333333333
target_2_7,num_feature_19,-0.0007785508641973138,0.0007785508641973138,num,main,0.9522826666666667
target_2_7,num_feature_1338,-0.0007772999233566225,0.0007772999233566225,num,extra,0.158332
target_2_7,num_feature_1454,-0.0007670644554309547,0.0007670644554309547,num,extra,0.2624533333333333
target_2_7,num_feature_103,-0.0007624395075254142,0.0007624395075254142,num,main,0.16210533333333332
target_2_7,num_feature_524,0.0007612455519847572,0.0007612455519847572,num,extra,0.16243733333333332
target_2_7,num_feature_4,-0.0007585230050608516,0.0007585230050608516,num,main,0.9563906666666666
target_2_7,num_feature_10,-0.0007536688353866339,0.0007536688353866339,num,main,0.5559826666666666
target_2_7,num_feature_333,0.0007480381173081696,0.0007480381173081696,num,extra,0.158332
target_2_7,num_feature_2111,-0.0007265608292073011,0.0007265608292073011,num,extra,0.214536
target_2_7,num_feature_1151,-0.0007264192099682987,0.0007264192099682987,num,extra,0.158332
target_2_7,num_feature_27,0.0007198097300715744,0.0007198097300715744,num,main,0.04139333333333333
target_2_7,num_feature_958,-0.0007150822202675045,0.0007150822202675045,num,extra,0.20577333333333334
target_2_7,num_feature_51,0.0007136522326618433,0.0007136522326618433,num,main,0.2624533333333333
target_2_7,num_feature_1950,-0.0007123963441699743,0.0007123963441699743,num,extra,0.16210533333333332
target_2_7,num_feature_1781,-0.0007057333714328706,0.0007057333714328706,num,extra,0.2624533333333333
target_2_7,num_feature_11,-0.0006974997231736779,0.0006974997231736779,num,main,0.8248693333333333
target_2_7,num_feature_494,-0.0006961371400393546,0.0006961371400393546,num,extra,0.21333733333333332
target_2_7,num_feature_158,-0.0006902082823216915,0.0006902082823216915,num,extra,0.16210533333333332
target_2_7,num_feature_907,0.0006899085710756481,0.0006899085710756481,num,extra,0.158332
target_2_7,num_feature_2288,-0.000688658794388175,0.000688658794388175,num,extra,0.20577333333333334
target_2_7,num_feature_1911,0.0006855616229586303,0.0006855616229586303,num,extra,0.2624533333333333
target_2_7,num_feature_1145,-0.0006754540372639894,0.0006754540372639894,num,extra,0.214536
target_2_7,num_feature_583,-0.0006721727550029755,0.0006721727550029755,num,extra,0.214536
target_2_7,num_feature_2238,-0.0006697975913994014,0.0006697975913994014,num,extra,0.16243733333333332
target_2_7,num_feature_1900,0.0006607566610909998,0.0006607566610909998,num,extra,0.2624533333333333
target_2_7,num_feature_1,-0.0006605151575058699,0.0006605151575058699,num,main,0.29704933333333333
target_2_7,num_feature_560,-0.0006589048425666988,0.0006589048425666988,num,extra,0.158332
target_2_7,num_feature_92,-0.0006576206651516259,0.0006576206651516259,num,main,0.36650133333333335
target_2_7,num_feature_1574,-0.000654198694974184,0.000654198694974184,num,extra,0.158332
target_2_7,num_feature_2002,-0.000639630772639066,0.000639630772639066,num,extra,0.158332
target_2_7,num_feature_117,0.0006384377484209836,0.0006384377484209836,num,main,0.15167333333333333
target_2_7,num_feature_21,0.0006332595949061215,0.0006332595949061215,num,main,0.158332
target_2_7,num_feature_102,-0.0006315173231996596,0.0006315173231996596,num,main,0.29704933333333333
target_2_7,num_feature_1263,0.0006256867782212794,0.0006256867782212794,num,extra,0.009646666666666666
target_2_7,num_feature_1971,0.0006244202959351242,0.0006244202959351242,num,extra,0.214536
target_2_7,num_feature_439,-0.0006205603131093085,0.0006205603131093085,num,extra,0.16210533333333332
target_2_7,num_feature_284,-0.0005954824155196548,0.0005954824155196548,num,extra,0.214536
target_2_7,num_feature_1351,-0.0005953960353508592,0.0005953960353508592,num,extra,0.158332
target_2_7,num_feature_124,-0.0005948386969976127,0.0005948386969976127,num,main,0.29704933333333333
target_2_7,num_feature_2023,-0.0005923009593971074,0.0005923009593971074,num,extra,0.20577333333333334
target_2_7,num_feature_41,-0.0005922589916735888,0.0005922589916735888,num,main,0.064324
target_2_7,num_feature_1317,-0.0005883905687369406,0.0005883905687369406,num,extra,0.240828
target_2_7,num_feature_753,-0.0005849868175573647,0.0005849868175573647,num,extra,0.2624533333333333
target_2_7,num_feature_130,-0.0005823710234835744,0.0005823710234835744,num,main,0.41347333333333336
target_2_7,num_feature_2174,-0.0005662978510372341,0.0005662978510372341,num,extra,0.20577333333333334
target_2_7,num_feature_545,-0.0005631085368804634,0.0005631085368804634,num,extra,0.21333733333333332
target_2_7,num_feature_79,-0.0005630810046568513,0.0005630810046568513,num,main,0.29704933333333333
target_2_7,num_feature_611,-0.0005618444993160665,0.0005618444993160665,num,extra,0.16210533333333332
target_2_7,num_feature_39,0.0005579106509685516,0.0005579106509685516,num,main,0.8248693333333333
target_2_7,num_feature_617,-0.0005350385908968747,0.0005350385908968747,num,extra,0.20577333333333334
target_2_7,num_feature_1536,-0.0005254503921605647,0.0005254503921605647,num,extra,0.20577333333333334
target_2_7,num_feature_2022,-0.0005217865109443665,0.0005217865109443665,num,extra,0.16210533333333332
target_2_7,num_feature_1250,-0.0005169413634575903,0.0005169413634575903,num,extra,0.158332
target_2_7,num_feature_72,-0.000508089258801192,0.000508089258801192,num,main,0.336056
target_2_7,num_feature_145,-0.0005059570539742708,0.0005059570539742708,num,extra,0.158332
target_2_7,num_feature_1424,-0.0004891530843451619,0.0004891530843451619,num,extra,0.20577333333333334
target_2_7,num_feature_240,-0.00048623784095980227,0.00048623784095980227,num,extra,0.20577333333333334
target_2_7,num_feature_614,-0.00048587299534119666,0.00048587299534119666,num,extra,0.214536
target_2_7,num_feature_2320,-0.0004785589990206063,0.0004785589990206063,num,extra,0.20577333333333334
target_2_7,num_feature_839,-0.00047661896678619087,0.00047661896678619087,num,extra,0.20577333333333334
target_2_7,num_feature_1233,-0.0004734998510684818,0.0004734998510684818,num,extra,0.16210533333333332
target_2_7,num_feature_2070,-0.0004724379105027765,0.0004724379105027765,num,extra,0.158332
target_2_7,num_feature_413,-0.00046830580686219037,0.00046830580686219037,num,extra,0.214536
target_2_7,num_feature_2196,0.00046154760639183223,0.00046154760639183223,num,extra,0.2624533333333333
target_2_7,num_feature_2024,0.0004590408643707633,0.0004590408643707633,num,extra,0.158332
target_2_7,num_feature_1269,-0.00045691875857301056,0.00045691875857301056,num,extra,0.20577333333333334
target_2_7,num_feature_596,-0.0004527941928245127,0.0004527941928245127,num,extra,0.16210533333333332
target_2_7,num_feature_633,-0.00044338745647110045,0.00044338745647110045,num,extra,0.2624533333333333
target_2_7,num_feature_650,-0.00044104031985625625,0.00044104031985625625,num,extra,0.20577333333333334
target_2_7,num_feature_975,-0.0004377203877083957,0.0004377203877083957,num,extra,0.158332
target_2_7,num_feature_44,-0.0004367923829704523,0.0004367923829704523,num,main,0.9783853333333333
target_2_7,num_feature_1742,-0.00043277302756905556,0.00043277302756905556,num,extra,0.16210533333333332
target_2_7,num_feature_1635,-0.0004301674198359251,0.0004301674198359251,num,extra,0.158332
target_2_7,num_feature_1420,-0.00042891482007689774,0.00042891482007689774,num,extra,0.20577333333333334
target_2_7,num_feature_1090,-0.0004236057575326413,0.0004236057575326413,num,extra,0.158332
target_2_7,num_feature_123,-0.0004220925329718739,0.0004220925329718739,num,main,0.42512133333333335
target_2_7,num_feature_332,0.00041902405791915953,0.00041902405791915953,num,extra,0.20603466666666667
target_2_7,num_feature_1280,-0.0004174498899374157,0.0004174498899374157,num,extra,0.024962666666666668
target_2_7,num_feature_2217,-0.0004139472730457783,0.0004139472730457783,num,extra,0.214536
target_2_7,num_feature_740,-0.0004080639046151191,0.0004080639046151191,num,extra,0.20577333333333334
target_2_7,num_feature_1992,0.00040635711047798395,0.00040635711047798395,num,extra,0.158332
target_2_7,num_feature_57,-0.0004061023937538266,0.0004061023937538266,num,main,0.9176906666666667
target_2_7,num_feature_1037,-0.00039923921576701105,0.00039923921576701105,num,extra,0.158332
target_2_7,num_feature_105,0.0003892378881573677,0.0003892378881573677,num,main,0.44744133333333336
target_2_7,num_feature_341,-0.00038719226722605526,0.00038719226722605526,num,extra,0.214536
target_2_7,num_feature_418,-0.0003862794255837798,0.0003862794255837798,num,extra,0.158332
target_2_7,num_feature_84,-0.0003833314694929868,0.0003833314694929868,num,main,0.6362346666666666
target_2_7,num_feature_372,-0.0003765923320315778,0.0003765923320315778,num,extra,0.214536
target_2_7,num_feature_2359,-0.0003765443107113242,0.0003765443107113242,num,extra,0.214536
target_2_7,num_feature_228,-0.00037434775731526315,0.00037434775731526315,num,extra,0.16210533333333332
target_2_7,num_feature_561,0.00036586966598406434,0.00036586966598406434,num,extra,0.214536
target_2_7,num_feature_2190,0.00036348990397527814,0.00036348990397527814,num,extra,0.20577333333333334
target_2_7,num_feature_462,-0.00036221224581822753,0.00036221224581822753,num,extra,0.20603466666666667
target_2_7,num_feature_2074,-0.00035854268935509026,0.00035854268935509026,num,extra,0.20577333333333334
target_2_7,num_feature_622,-0.0003541775222402066,0.0003541775222402066,num,extra,0.240828
target_2_7,num_feature_49,-0.0003506704233586788,0.0003506704233586788,num,main,0.30872
target_2_7,num_feature_1548,-0.00034854962723329663,0.00034854962723329663,num,extra,0.2624533333333333
target_2_7,num_feature_879,0.0003371378988958895,0.0003371378988958895,num,extra,0.024721333333333335
target_2_7,num_feature_183,-0.00032734943670220673,0.00032734943670220673,num,extra,0.16210533333333332
target_2_7,num_feature_683,-0.0003231220180168748,0.0003231220180168748,num,extra,0.158332
target_2_7,num_feature_901,-0.0003170000563841313,0.0003170000563841313,num,extra,0.214536
target_2_7,num_feature_783,0.0003086344222538173,0.0003086344222538173,num,extra,0.158332
target_2_7,num_feature_177,-0.00030094137764535844,0.00030094137764535844,num,extra,0.158332
target_2_7,num_feature_1755,-0.00029525745776481926,0.00029525745776481926,num,extra,0.214536
target_2_7,num_feature_706,-0.0002906899026129395,0.0002906899026129395,num,extra,0.214536
target_2_7,num_feature_2362,-0.00028491992270573974,0.00028491992270573974,num,extra,0.20577333333333334
target_2_7,num_feature_750,-0.0002722893550526351,0.0002722893550526351,num,extra,0.214536
target_2_7,num_feature_529,-0.000271507422439754,0.000271507422439754,num,extra,0.158332
target_2_7,num_feature_2200,-0.0002697587478905916,0.0002697587478905916,num,extra,0.240828
target_2_7,num_feature_1581,-0.00026748765958473086,0.00026748765958473086,num,extra,0.158332
target_2_7,num_feature_20,-0.00026599064585752785,0.00026599064585752785,num,main,0.29704933333333333
target_2_7,num_feature_1143,0.0002632638206705451,0.0002632638206705451,num,extra,0.214536
target_2_7,num_feature_18,-0.0002598847495391965,0.0002598847495391965,num,main,0.2624533333333333
target_2_7,num_feature_149,-0.0002595808473415673,0.0002595808473415673,num,extra,0.240828
target_2_7,num_feature_1730,0.0002587772614788264,0.0002587772614788264,num,extra,0.158332
target_2_7,num_feature_76,-0.00024833835777826607,0.00024833835777826607,num,main,0.024722666666666667
target_2_7,num_feature_1974,-0.00024712318554520607,0.00024712318554520607,num,extra,0.158332
target_2_7,num_feature_1154,-0.00024668866535648704,0.00024668866535648704,num,extra,0.20577333333333334
target_2_7,num_feature_1982,-0.0002425249695079401,0.0002425249695079401,num,extra,0.240828
target_2_7,num_feature_652,-0.00024099646543618292,0.00024099646543618292,num,extra,0.158332
target_2_7,num_feature_1347,-0.00023731283727101982,0.00023731283727101982,num,extra,0.214536
target_2_7,num_feature_1597,-0.00023496654466725886,0.00023496654466725886,num,extra,0.2624533333333333
target_2_7,cat_feature_33,0.0002302711654920131,0.0002302711654920131,cat,main,0.0
target_2_7,num_feature_1519,-0.00022002626792527735,0.00022002626792527735,num,extra,0.158332
target_2_7,num_feature_1081,-0.00021975742129143327,0.00021975742129143327,num,extra,0.2624533333333333
target_2_7,num_feature_613,-0.00021844117145519704,0.00021844117145519704,num,extra,0.240828
target_2_7,num_feature_2057,-0.00021246490359771997,0.00021246490359771997,num,extra,0.20577333333333334
target_2_7,num_feature_98,-0.00020992026838939637,0.00020992026838939637,num,main,0.004286666666666667
target_2_7,num_feature_1306,-0.00020818828488700092,0.00020818828488700092,num,extra,0.20577333333333334
target_2_7,num_feature_1593,-0.00020264937484171242,0.00020264937484171242,num,extra,0.004286666666666667
target_2_7,num_feature_511,-0.0002005628775805235,0.0002005628775805235,num,extra,0.2624533333333333
target_2_7,num_feature_2135,-0.0001951321610249579,0.0001951321610249579,num,extra,0.16210533333333332
target_2_7,num_feature_241,-0.00019439295283518732,0.00019439295283518732,num,extra,0.214536
target_2_7,num_feature_2001,-0.0001833037968026474,0.0001833037968026474,num,extra,0.158332
target_2_7,num_feature_1018,-0.00017794506857171655,0.00017794506857171655,num,extra,0.004286666666666667
target_2_7,num_feature_256,-0.0001733545504976064,0.0001733545504976064,num,extra,0.20577333333333334
target_2_7,num_feature_16,-0.00016998633509501815,0.00016998633509501815,num,main,0.4448973333333333
target_2_7,num_feature_953,-0.00016638780653011054,0.00016638780653011054,num,extra,0.16210533333333332
target_2_7,num_feature_113,-0.00016284392040688545,0.00016284392040688545,num,main,0.2624533333333333
target_2_7,num_feature_2112,-0.00016099776257760823,0.00016099776257760823,num,extra,0.2624533333333333
target_2_7,num_feature_2319,0.0001606021251063794,0.0001606021251063794,num,extra,0.20603466666666667
target_2_7,num_feature_1472,-0.00015613221330568194,0.00015613221330568194,num,extra,0.2624533333333333
target_2_7,num_feature_87,-0.0001408513926435262,0.0001408513926435262,num,main,0.5216786666666666
target_2_7,num_feature_62,-0.00013675822992809117,0.00013675822992809117,num,main,0.02472
target_2_7,num_feature_101,-0.00013521597429644316,0.00013521597429644316,num,main,0.2624533333333333
target_2_7,num_feature_2102,-0.00013312045484781265,0.00013312045484781265,num,extra,0.16210533333333332
target_2_7,num_feature_568,-0.00012591725680977106,0.00012591725680977106,num,extra,0.2624533333333333
target_2_7,num_feature_129,-0.00012448488269001245,0.00012448488269001245,num,main,0.336056
target_2_7,num_feature_93,-0.00012229543062858284,0.00012229543062858284,num,main,0.158332
target_2_7,num_feature_818,-0.00010773470421554521,0.00010773470421554521,num,extra,0.2624533333333333
target_2_7,num_feature_89,-0.00010675903467927128,0.00010675903467927128,num,main,0.6362346666666666
target_2_7,num_feature_1168,-0.0001060137219610624,0.0001060137219610624,num,extra,0.20577333333333334
target_2_7,cat_feature_21,0.00010582346294540912,0.00010582346294540912,cat,main,0.0
target_2_7,num_feature_1518,-0.00010531215230002999,0.00010531215230002999,num,extra,0.2624533333333333
target_2_7,num_feature_1372,-9.787640010472387e-05,9.787640010472387e-05,num,extra,0.2624533333333333
target_2_7,num_feature_2081,9.69554457697086e-05,9.69554457697086e-05,num,extra,0.158332
target_2_7,num_feature_2097,-9.193956066155806e-05,9.193956066155806e-05,num,extra,0.004288
target_2_7,num_feature_25,-8.95346820470877e-05,8.95346820470877e-05,num,main,0.7650226666666666
target_2_7,num_feature_88,-8.938999962992966e-05,8.938999962992966e-05,num,main,0.7720746666666667
target_2_7,num_feature_1842,-8.419482765020803e-05,8.419482765020803e-05,num,extra,0.158332
target_2_7,num_feature_23,-8.395315671805292e-05,8.395315671805292e-05,num,main,0.7720746666666667
target_2_7,num_feature_1804,-7.650423503946513e-05,7.650423503946513e-05,num,extra,0.2624533333333333
target_2_7,num_feature_637,-7.504622772103176e-05,7.504622772103176e-05,num,extra,0.2624533333333333
target_2_7,num_feature_465,-7.405114592984319e-05,7.405114592984319e-05,num,extra,0.16210533333333332
target_2_7,num_feature_1360,7.102041126927361e-05,7.102041126927361e-05,num,extra,0.158332
target_2_7,num_feature_1204,-7.079482020344585e-05,7.079482020344585e-05,num,extra,0.2624533333333333
target_2_7,num_feature_288,-6.958497397135943e-05,6.958497397135943e-05,num,extra,0.2624533333333333
target_2_7,num_feature_1524,-6.535279680974782e-05,6.535279680974782e-05,num,extra,0.16210533333333332
target_2_7,num_feature_675,-6.423353624995798e-05,6.423353624995798e-05,num,extra,0.2624533333333333
target_2_7,num_feature_570,-6.204827514011413e-05,6.204827514011413e-05,num,extra,0.2624533333333333
target_2_7,num_feature_2158,-6.0500791732920334e-05,6.0500791732920334e-05,num,extra,0.2624533333333333
target_2_7,num_feature_122,-5.809683716506697e-05,5.809683716506697e-05,num,main,0.36650133333333335
target_2_7,num_feature_2365,-5.69826879655011e-05,5.69826879655011e-05,num,extra,0.004286666666666667
target_2_7,num_feature_271,-5.352345760911703e-05,5.352345760911703e-05,num,extra,0.158332
target_2_7,num_feature_538,-4.372688272269443e-05,4.372688272269443e-05,num,extra,0.20603466666666667
target_2_7,num_feature_1921,4.3410233047325164e-05,4.3410233047325164e-05,num,extra,2e-05
target_2_7,num_feature_1101,-2.8186655981699005e-05,2.8186655981699005e-05,num,extra,0.158332
target_2_7,num_feature_37,2.756758658506442e-05,2.756758658506442e-05,num,main,0.36650133333333335
target_2_7,num_feature_522,1.688454176473897e-05,1.688454176473897e-05,num,extra,0.158332
target_2_7,num_feature_1452,1.350570710201282e-05,1.350570710201282e-05,num,extra,0.158332
target_2_7,num_feature_50,1.350282855128171e-05,1.350282855128171e-05,num,main,0.44510533333333335
target_2_7,num_feature_516,-8.486018487019464e-06,8.486018487019464e-06,num,extra,0.214536
target_2_7,num_feature_273,-8.366639121959452e-06,8.366639121959452e-06,num,extra,0.2624533333333333
target_2_7,num_feature_71,5.425446488516172e-06,5.425446488516172e-06,num,main,0.8310266666666667
target_2_7,num_feature_1400,2.11324231713661e-06,2.11324231713661e-06,num,extra,0.158332
