target,feature,pearson_corr,abs_corr,feature_type,source,null_rate
target_8_3,num_feature_128,0.08042123913764954,0.08042123913764954,num,main,0.866848
target_8_3,cat_feature_56,-0.06623923778533936,0.06623923778533936,cat,main,0.0
target_8_3,num_feature_11,0.06056734919548035,0.06056734919548035,num,main,0.8248693333333333
target_8_3,num_feature_55,-0.05852159857749939,0.05852159857749939,num,main,0.8248693333333333
target_8_3,num_feature_39,0.0547974668443203,0.0547974668443203,num,main,0.8248693333333333
target_8_3,num_feature_121,0.047603655606508255,0.047603655606508255,num,main,0.8248693333333333
target_8_3,cat_feature_16,0.043848175555467606,0.043848175555467606,cat,main,0.0
target_9_1,num_feature_13,0.05826432257890701,0.05826432257890701,num,main,0.9829413333333333
target_9_1,num_feature_41,0.03891492635011673,0.03891492635011673,num,main,0.064324
target_9_1,num_feature_1472,0.03504210710525513,0.03504210710525513,num,extra,0.2624533333333333
target_9_1,num_feature_241,0.03278030827641487,0.03278030827641487,num,extra,0.214536
target_9_1,num_feature_604,0.03182131052017212,0.03182131052017212,num,extra,0.21333733333333332
target_9_1,num_feature_47,0.029899507761001587,0.029899507761001587,num,main,0.9688266666666666
target_9_1,num_feature_521,0.02987031266093254,0.02987031266093254,num,extra,0.214536
target_9_1,cat_feature_52,-0.02649785950779915,0.02649785950779915,cat,main,0.0
target_9_1,cat_feature_48,-0.024778733029961586,0.024778733029961586,cat,main,0.0
target_9_1,num_feature_24,-0.02442977949976921,0.02442977949976921,num,main,0.16243733333333332
target_9_2,num_feature_540,0.1572224199771881,0.1572224199771881,num,extra,0.16210533333333332
target_9_2,num_feature_36,0.14085756242275238,0.14085756242275238,num,main,0.16243733333333332
target_9_2,num_feature_446,0.13138684630393982,0.13138684630393982,num,extra,0.16243733333333332
target_9_2,num_feature_854,0.12973818182945251,0.12973818182945251,num,extra,0.16243733333333332
target_9_2,num_feature_655,0.1195092722773552,0.1195092722773552,num,extra,0.21333733333333332
target_9_2,num_feature_94,0.11717539280653,0.11717539280653,num,main,0.2994
target_9_2,num_feature_367,0.10101304203271866,0.10101304203271866,num,extra,0.240828
target_9_2,cat_feature_48,-0.09160244464874268,0.09160244464874268,cat,main,0.0
target_9_2,num_feature_2147,0.08951354026794434,0.08951354026794434,num,extra,0.16210533333333332
target_9_2,num_feature_2319,0.08893177658319473,0.08893177658319473,num,extra,0.20603466666666667
target_9_3,num_feature_367,0.03553515300154686,0.03553515300154686,num,extra,0.240828
target_9_3,cat_feature_52,-0.03420607000589371,0.03420607000589371,cat,main,0.0
target_9_3,num_feature_36,0.0329856313765049,0.0329856313765049,num,main,0.16243733333333332
target_9_3,num_feature_24,-0.030620301142334938,0.030620301142334938,num,main,0.16243733333333332
target_9_3,num_feature_524,0.030061090365052223,0.030061090365052223,num,extra,0.16243733333333332
target_9_3,num_feature_83,0.0298319011926651,0.0298319011926651,num,main,0.29704933333333333
target_9_3,cat_feature_48,-0.029684923589229584,0.029684923589229584,cat,main,0.0
target_9_3,num_feature_68,0.029599733650684357,0.029599733650684357,num,main,0.29704933333333333
target_9_3,num_feature_2064,0.029484519734978676,0.029484519734978676,num,extra,0.16243733333333332
target_9_3,num_feature_2350,0.02908356487751007,0.02908356487751007,num,extra,0.21333733333333332
target_9_4,num_feature_1150,0.08032163977622986,0.08032163977622986,num,extra,0.158332
target_9_4,num_feature_41,-0.05386890098452568,0.05386890098452568,num,main,0.064324
target_9_4,cat_feature_40,-0.0329962857067585,0.0329962857067585,cat,main,0.0
target_9_4,num_feature_103,0.026839379221200943,0.026839379221200943,num,main,0.16210533333333332
target_9_4,num_feature_438,0.021563347429037094,0.021563347429037094,num,extra,0.158332
target_9_4,num_feature_2174,0.021374989300966263,0.021374989300966263,num,extra,0.20577333333333334
target_9_4,num_feature_10,0.020912175998091698,0.020912175998091698,num,main,0.5559826666666666
target_9_4,num_feature_1784,-0.02078891545534134,0.02078891545534134,num,extra,0.158332
target_9_4,num_feature_2220,0.020569326356053352,0.020569326356053352,num,extra,0.16243733333333332
target_9_4,num_feature_1179,0.019891440868377686,0.019891440868377686,num,extra,0.21333733333333332
target_9_5,num_feature_2238,0.06887395679950714,0.06887395679950714,num,extra,0.16243733333333332
target_9_5,num_feature_2350,0.05203208327293396,0.05203208327293396,num,extra,0.21333733333333332
target_9_5,num_feature_36,0.050430573523044586,0.050430573523044586,num,main,0.16243733333333332
target_9_5,num_feature_2064,0.048238933086395264,0.048238933086395264,num,extra,0.16243733333333332
target_9_5,num_feature_367,0.04810372740030289,0.04810372740030289,num,extra,0.240828
target_9_5,num_feature_130,0.046573489904403687,0.046573489904403687,num,main,0.41347333333333336
target_9_5,num_feature_1245,0.04530952870845795,0.04530952870845795,num,extra,0.21333733333333332
target_9_5,cat_feature_40,-0.04435616731643677,0.04435616731643677,cat,main,0.0
target_9_5,num_feature_524,0.044170767068862915,0.044170767068862915,num,extra,0.16243733333333332
target_9_5,num_feature_223,0.043113868683576584,0.043113868683576584,num,extra,0.16210533333333332
target_9_6,cat_feature_48,-0.12288708984851837,0.12288708984851837,cat,main,0.0
target_9_6,cat_feature_49,-0.11156240850687027,0.11156240850687027,cat,main,0.0
target_9_6,cat_feature_44,-0.10990018397569656,0.10990018397569656,cat,main,0.0
target_9_6,cat_feature_13,-0.10893448442220688,0.10893448442220688,cat,main,0.0
target_9_6,cat_feature_26,-0.10893448442220688,0.10893448442220688,cat,main,0.0
target_9_6,cat_feature_46,-0.10875554382801056,0.10875554382801056,cat,main,0.0
target_9_6,cat_feature_2,-0.10863188654184341,0.10863188654184341,cat,main,0.0
target_9_6,cat_feature_25,-0.10863188654184341,0.10863188654184341,cat,main,0.0
target_9_6,cat_feature_11,-0.1081186905503273,0.1081186905503273,cat,main,0.0
target_9_6,cat_feature_21,-0.10762444138526917,0.10762444138526917,cat,main,0.0
target_9_7,num_feature_2350,0.12236759811639786,0.12236759811639786,num,extra,0.21333733333333332
target_9_7,num_feature_2064,0.11783037334680557,0.11783037334680557,num,extra,0.16243733333333332
target_9_7,num_feature_524,0.11701612174510956,0.11701612174510956,num,extra,0.16243733333333332
target_9_7,cat_feature_52,-0.11356961727142334,0.11356961727142334,cat,main,0.0
target_9_7,cat_feature_48,-0.1129075437784195,0.1129075437784195,cat,main,0.0
target_9_7,num_feature_512,0.10893842577934265,0.10893842577934265,num,extra,0.21333733333333332
target_9_7,num_feature_36,0.10336743295192719,0.10336743295192719,num,main,0.16243733333333332
target_9_7,num_feature_130,0.10097410529851913,0.10097410529851913,num,main,0.41347333333333336
target_9_7,num_feature_126,0.10022513568401337,0.10022513568401337,num,main,0.16243733333333332
target_9_7,num_feature_2034,0.09736737608909607,0.09736737608909607,num,extra,0.214536
target_9_8,num_feature_126,0.1479123830795288,0.1479123830795288,num,main,0.16243733333333332
target_9_8,num_feature_2350,0.13763019442558289,0.13763019442558289,num,extra,0.21333733333333332
target_9_8,num_feature_2064,0.12830094993114471,0.12830094993114471,num,extra,0.16243733333333332
target_9_8,num_feature_130,0.12676911056041718,0.12676911056041718,num,main,0.41347333333333336
target_9_8,num_feature_524,0.12338471412658691,0.12338471412658691,num,extra,0.16243733333333332
target_9_8,num_feature_512,0.09441295266151428,0.09441295266151428,num,extra,0.21333733333333332
target_9_8,num_feature_1179,0.08843410015106201,0.08843410015106201,num,extra,0.21333733333333332
target_9_8,num_feature_94,0.08659319579601288,0.08659319579601288,num,main,0.2994
target_9_8,num_feature_116,0.08347063511610031,0.08347063511610031,num,main,0.29704933333333333
target_9_8,num_feature_1245,0.08229930698871613,0.08229930698871613,num,extra,0.21333733333333332
